species,date,geartype,sex,inches,pounds,mm,grams,age,agestruct
LMB,4/28/1999,BOOM SHOCKER,NA,8.6,0.273,218,124,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,8.6,0.284,218,129,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,8.6,0.286,218,130,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,8.6,NA,218,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,8.7,0.332,221,151,3,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,8.7,NA,221,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,8.7,NA,221,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,8.7,NA,221,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,8.7,NA,221,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,8.7,NA,221,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,8.7,NA,221,NA,NA,NA
LMB,4/5/1999,FYKE NET,NA,8.8,0.123,224,56,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,8.8,0.277,224,126,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,8.8,0.29,224,132,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,8.8,0.293,224,133,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,8.8,0.312,224,142,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,8.8,0.326,224,148,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,8.8,NA,224,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,8.8,NA,224,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,8.8,NA,224,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,8.8,NA,224,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,8.8,NA,224,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,8.9,0.29,226,132,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,8.9,0.297,226,135,NA,NA
LMB,4/5/1999,FYKE NET,NA,8.9,0.304,226,138,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,8.9,0.304,226,138,NA,NA
LMB,4/7/1999,FYKE NET,NA,8.9,0.306,226,139,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,8.9,0.317,226,144,NA,NA
LMB,4/1/1999,FYKE NET,NA,8.9,0.321,226,146,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,8.9,0.337,226,153,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,8.9,NA,226,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,8.9,NA,226,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,8.9,NA,226,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9,0.308,229,140,3,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,9,0.312,229,142,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,9,0.317,229,144,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9,0.321,229,146,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9,0.323,229,147,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9,NA,229,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9,NA,229,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9,NA,229,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9,NA,229,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9,NA,229,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9,NA,229,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,9.1,0.29,231,132,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,9.1,0.299,231,136,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.1,0.306,231,139,4,SCALE
LMB,4/2/1999,FYKE NET,NA,9.1,0.339,231,154,4,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,9.1,0.343,231,156,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.1,0.348,231,158,NA,NA
LMB,4/5/1999,FYKE NET,NA,9.1,0.352,231,160,NA,NA
LMB,4/1/1999,FYKE NET,NA,9.1,0.605,231,275,3,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,9.1,NA,231,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.1,NA,231,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.1,NA,231,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.1,NA,231,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.2,0.323,234,147,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.2,0.33,234,150,4,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,9.2,0.332,234,151,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.2,0.334,234,152,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.2,0.339,234,154,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.2,0.359,234,163,4,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,9.2,0.378,234,172,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.2,NA,234,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.2,NA,234,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.2,NA,234,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,9.2,NA,234,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.3,0.345,236,157,NA,NA
LMB,4/1/1999,FYKE NET,NA,9.3,0.418,236,190,4,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,9.3,NA,236,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.3,NA,236,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.4,0.315,239,143,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.4,0.378,239,172,4,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,9.4,0.378,239,172,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.4,NA,239,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.4,NA,239,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.4,NA,239,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.4,NA,239,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.4,NA,239,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.4,NA,239,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,9.4,NA,239,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,9.4,NA,239,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,9.4,NA,239,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.5,0.359,241,163,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.5,0.363,241,165,3,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,9.5,0.363,241,165,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,9.5,0.363,241,165,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.5,0.378,241,172,4,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,9.5,0.398,241,181,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.5,NA,241,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.5,NA,241,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.5,NA,241,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.5,NA,241,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.5,NA,241,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.5,NA,241,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,9.5,NA,241,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,9.5,NA,241,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,9.5,NA,241,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.6,0.372,244,169,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.6,0.403,244,183,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.6,0.405,244,184,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.6,0.42,244,191,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.6,NA,244,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.6,NA,244,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.6,NA,244,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.6,NA,244,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.6,NA,244,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.6,NA,244,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.6,NA,244,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,9.6,NA,244,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.7,0.372,246,169,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.7,0.383,246,174,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.7,0.392,246,178,3,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,9.7,0.392,246,178,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.7,0.396,246,180,4,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,9.7,0.409,246,186,NA,NA
LMB,3/31/1999,FYKE NET,NA,9.7,0.411,246,187,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.7,0.411,246,187,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.7,0.5,246,227,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.7,NA,246,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.7,NA,246,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.7,NA,246,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.7,NA,246,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.7,NA,246,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.8,0.273,249,124,4,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,9.8,0.407,249,185,4,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,9.8,0.429,249,195,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.8,0.436,249,198,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.8,0.444,249,202,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.8,0.449,249,204,4,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,9.8,0.46,249,209,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.8,NA,249,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.8,NA,249,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.8,NA,249,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.8,NA,249,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,9.8,NA,249,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.9,0.376,251,171,4,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,9.9,0.398,251,181,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.9,0.42,251,191,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.9,0.429,251,195,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.9,0.433,251,197,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,9.9,0.449,251,204,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,9.9,0.455,251,207,4,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,9.9,NA,251,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.9,NA,251,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,9.9,NA,251,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,9.9,NA,251,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10,0.427,254,194,4,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,10,0.429,254,195,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10,0.453,254,206,4,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,10,0.455,254,207,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10,NA,254,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10,NA,254,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10,NA,254,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10,NA,254,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10,NA,254,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10,NA,254,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10,NA,254,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10,NA,254,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10,NA,254,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10,NA,254,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10,NA,254,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.1,0.403,257,183,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.1,0.42,257,191,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.1,0.431,257,196,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.1,0.449,257,204,4,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,10.1,0.453,257,206,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.1,0.46,257,209,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.1,0.469,257,213,NA,NA
LMB,4/5/1999,FYKE NET,NA,10.1,0.517,257,235,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.1,0.688,257,313,NA,NA
LMB,4/1/1999,FYKE NET,NA,10.1,NA,257,NA,NA,NA
LMB,4/2/1999,FYKE NET,NA,10.1,NA,257,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.1,NA,257,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.1,NA,257,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.1,NA,257,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.1,NA,257,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.1,NA,257,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.1,NA,257,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.1,NA,257,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.1,NA,257,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.1,NA,257,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.1,NA,257,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.1,NA,257,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.1,NA,257,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.2,0.464,259,211,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.2,0.466,259,212,4,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,10.2,0.469,259,213,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,10.2,0.475,259,216,4,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,10.2,0.477,259,217,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.2,0.477,259,217,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.2,0.48,259,218,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.2,0.491,259,223,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.2,0.502,259,228,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.2,0.521,259,237,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.2,0.535,259,243,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.2,0.539,259,245,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.2,NA,259,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.2,NA,259,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.2,NA,259,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.2,NA,259,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.2,NA,259,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.2,NA,259,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.2,NA,259,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.2,NA,259,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.2,NA,259,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.2,NA,259,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.3,0.427,262,194,4,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,10.3,0.46,262,209,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,10.3,0.462,262,210,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.3,0.48,262,218,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.3,0.488,262,222,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.3,0.524,262,238,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,10.3,0.532,262,242,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.3,0.688,262,313,NA,NA
LMB,4/2/1999,FYKE NET,NA,10.3,NA,262,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.3,NA,262,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.3,NA,262,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.3,NA,262,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.3,NA,262,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.3,NA,262,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.3,NA,262,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.3,NA,262,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.4,0.429,264,195,5,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,10.4,0.482,264,219,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.4,0.484,264,220,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.4,0.493,264,224,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.4,0.497,264,226,NA,NA
LMB,4/1/1999,FYKE NET,NA,10.4,0.517,264,235,4,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,10.4,0.519,264,236,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,10.4,0.526,264,239,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.4,0.53,264,241,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.4,0.539,264,245,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.4,NA,264,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.4,NA,264,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.4,NA,264,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.4,NA,264,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.4,NA,264,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.4,NA,264,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.4,NA,264,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.4,NA,264,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.4,NA,264,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.4,NA,264,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.4,NA,264,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.5,0.455,267,207,NA,NA
LMB,3/31/1999,FYKE NET,NA,10.5,0.477,267,217,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.5,0.495,267,225,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.5,0.499,267,227,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.5,0.499,267,227,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.5,0.51,267,232,4,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,10.5,0.515,267,234,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.5,0.524,267,238,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.5,0.535,267,243,4,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,10.5,0.541,267,246,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.5,0.546,267,248,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.5,NA,267,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.5,NA,267,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.5,NA,267,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.5,NA,267,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.5,NA,267,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.5,NA,267,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.5,NA,267,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.5,NA,267,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.5,NA,267,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.5,NA,267,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.5,NA,267,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.5,NA,267,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.5,NA,267,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.5,NA,267,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.5,NA,267,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.5,NA,267,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.6,0.513,269,233,5,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,10.6,0.515,269,234,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.6,0.517,269,235,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,10.6,0.526,269,239,4,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,10.6,NA,269,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.6,NA,269,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.6,NA,269,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.6,NA,269,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.6,NA,269,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.6,NA,269,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.6,NA,269,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.6,NA,269,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.6,NA,269,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.6,NA,269,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.6,NA,269,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.6,NA,269,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.6,NA,269,NA,NA,NA
LMB,3/31/1999,FYKE NET,NA,10.7,0.502,272,228,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.7,0.528,272,240,5,SCALE
LMB,4/2/1999,FYKE NET,NA,10.7,0.539,272,245,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,10.7,0.543,272,247,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.7,0.55,272,250,4,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,10.7,0.574,272,261,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.7,0.583,272,265,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.7,NA,272,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.7,NA,272,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.7,NA,272,NA,NA,NA
LMB,4/1/1999,FYKE NET,NA,10.8,0.532,274,242,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.8,0.532,274,242,5,SCALE
LMB,3/31/1999,FYKE NET,NA,10.8,0.537,274,244,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.8,0.539,274,245,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.8,0.561,274,255,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.8,0.581,274,264,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.8,0.581,274,264,NA,NA
LMB,4/5/1999,FYKE NET,NA,10.8,NA,274,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.8,NA,274,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.8,NA,274,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.8,NA,274,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.8,NA,274,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.8,NA,274,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.8,NA,274,NA,NA,NA
LMB,4/2/1999,FYKE NET,NA,10.9,0.51,277,232,4,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,10.9,0.535,277,243,4,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,10.9,0.537,277,244,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,10.9,0.565,277,257,NA,NA
LMB,4/1/1999,FYKE NET,NA,10.9,0.574,277,261,5,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,10.9,0.596,277,271,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.9,0.618,277,281,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.9,0.618,277,281,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.9,0.75,277,341,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.9,NA,277,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.9,NA,277,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.9,NA,277,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,10.9,NA,277,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.9,NA,277,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.9,NA,277,NA,NA,NA
